Order,Site,Site Abbrev,Sampling Event,Bin,SAMPLE #,Sample ID,Date,Time,FL (mm),Field Run ID,Fin Clip (Y/N),Comments,USFWS Biosample ID,
1295,Feather-RM61,F6122,8,D,13,F6122_8_D_13,4/27/2022,10:00,94,Spring,Y,,,
1296,Feather-RM61,F6122,8,D,14,F6122_8_D_14,4/27/2022,10:00,92,Spring,Y,,,
1297,Feather-RM61,F6122,8,D,15,F6122_8_D_15,4/27/2022,10:00,95,Spring,Y,,,
1298,Feather-RM61,F6122,9,A,1,F6122_9_A_1,5/3/2022,11:20,44,Fall,Y,,,
1299,Feather-RM61,F6122,9,B,1,F6122_9_B_1,5/3/2022,11:10,64,Fall,Y,,,
1300,Feather-RM61,F6122,9,B,2,F6122_9_B_2,5/3/2022,11:10,68,Fall,Y,,,
1301,Feather-RM61,F6122,9,B,3,F6122_9_B_3,5/3/2022,11:10,64,Fall,Y,,,
1302,Feather-RM61,F6122,9,B,4,F6122_9_B_4,5/3/2022,11:10,69,Fall,Y,,,
1303,Feather-RM61,F6122,9,B,5,F6122_9_B_5,5/3/2022,11:10,67,Fall,Y,,,
1304,Feather-RM61,F6122,9,B,6,F6122_9_B_6,5/3/2022,11:10,66,Fall,Y,,,
1305,Feather-RM61,F6122,9,B,7,F6122_9_B_7,5/3/2022,11:10,62,Fall,Y,,,
1306,Feather-RM61,F6122,9,B,8,F6122_9_B_8,5/3/2022,11:10,64,Fall,Y,,,
1307,Feather-RM61,F6122,9,B,9,F6122_9_B_9,5/3/2022,11:10,65,Fall,Y,,,
1308,Feather-RM61,F6122,9,B,10,F6122_9_B_10,5/4/2022,10:20,56,Fall,Y,,,
1309,Feather-RM61,F6122,9,B,11,F6122_9_B_11,5/4/2022,10:20,64,Fall,Y,,,
1310,Feather-RM61,F6122,9,B,12,F6122_9_B_12,5/4/2022,10:20,69,Fall,Y,,,
1311,Feather-RM61,F6122,9,B,13,F6122_9_B_13,5/4/2022,10:20,51,Fall,Y,,,
1312,Feather-RM61,F6122,9,B,14,F6122_9_B_14,5/4/2022,10:20,63,Fall,Y,,,
1313,Feather-RM61,F6122,9,B,15,F6122_9_B_15,5/4/2022,10:00,68,Fall,Y,,,
1314,Feather-RM61,F6122,9,B,16,F6122_9_B_16,5/5/2022,11:54,66,Fall,Y,,,
1315,Feather-RM61,F6122,9,B,17,F6122_9_B_17,5/5/2022,11:54,65,Fall,Y,,,
1316,Feather-RM61,F6122,9,B,18,F6122_9_B_18,5/5/2022,11:54,68,Fall,Y,,,
1317,Feather-RM61,F6122,9,B,19,F6122_9_B_19,5/5/2022,11:54,65,Fall,Y,,,
1318,Feather-RM61,F6122,9,B,20,F6122_9_B_20,5/5/2022,11:54,64,Fall,Y,,,
1319,Feather-RM61,F6122,9,B,21,F6122_9_B_21,5/5/2022,11:54,64,Fall,Y,,,
1320,Feather-RM61,F6122,9,B,22,F6122_9_B_22,???,13:00,63,Fall,Y,"""(out of order) no #23 vial""",,
1321,Feather-RM61,F6122,9,B,23,F6122_9_B_23,5/6/2022,10:30,66,Fall,Y,This line was crossed out on the sheet,,
1322,Feather-RM61,F6122,9,B,24,F6122_9_B_24,5/10/2022,13:00,63,Fall,Y,,,
1323,Feather-RM61,F6122,9,B,25,F6122_9_B_25,5/10/2022,13:00,65,Fall,Y,,,
1324,Feather-RM61,F6122,9,B,26,F6122_9_B_26,5/10/2022,13:00,66,Fall,Y,,,
1325,Feather-RM61,F6122,9,B,27,F6122_9_B_27,5/11/2022,14:30,68,Fall,Y,,,
1326,Feather-RM61,F6122,9,B,28,F6122_9_B_28,5/11/2022,14:30,62,Fall,Y,,,
1327,Feather-RM61,F6122,9,B,29,F6122_9_B_29,5/11/2022,14:30,60,Fall,Y,,,
1328,Feather-RM61,F6122,9,B,30,F6122_9_B_30,5/11/2022,14:30,57,Fall,Y,,,
1329,Feather-RM61,F6122,9,B,31,F6122_9_B_31,5/11/2022,14:30,61,Fall,Y,,,
1330,Feather-RM61,F6122,9,B,32,F6122_9_B_32,5/11/2022,14:30,68,Fall,Y,,,
1331,Feather-RM61,F6122,9,B,33,F6122_9_B_33,5/11/2022,14:30,69,Fall,Y,,,
1332,Feather-RM61,F6122,9,B,34,F6122_9_B_34,5/11/2022,14:30,70,Fall,Y,,,
1333,Feather-RM61,F6122,9,B,35,F6122_9_B_35,5/12/2022,12:20,61,Fall,Y,,,
1334,Feather-RM61,F6122,9,B,36,F6122_9_B_36,5/12/2022,12:20,64,Fall,Y,,,
1335,Feather-RM61,F6122,9,B,37,F6122_9_B_37,5/12/2022,12:20,69,Fall,Y,,,
1336,Feather-RM61,F6122,9,B,38,F6122_9_B_38,5/12/2022,12:20,64,Fall,Y,,,
1337,Feather-RM61,F6122,9,B,39,F6122_9_B_39,5/12/2022,12:20,67,Fall,Y,,,
1338,Feather-RM61,F6122,9,B,40,F6122_9_B_40,5/12/2022,12:20,64,Fall,Y,,,
1339,Feather-RM61,F6122,9,B,41,F6122_9_B_41,5/12/2022,12:20,69,Fall,Y,,,
1340,Feather-RM61,F6122,9,B,42,F6122_9_B_42,5/12/2022,12:20,68,Fall,Y,,,
1341,Feather-RM61,F6122,9,B,43,F6122_9_B_43,5/12/2022,12:20,69,Fall,Y,,,
1342,Feather-RM61,F6122,9,B,44,F6122_9_B_44,5/13/2022,12:45,63,Fall,Y,,,
1343,Feather-RM61,F6122,9,B,45,F6122_9_B_45,5/13/2022,12:45,60,Fall,Y,,,
1344,Feather-RM61,F6122,9,B,46,F6122_9_B_46,5/13/2022,n/r,n/r,n/r,n/r,,,
1345,Feather-RM61,F6122,9,C,1,F6122_9_C_1,5/3/2022,11:00,75,Fall,Y,,,
1346,Feather-RM61,F6122,9,C,2,F6122_9_C_2,5/3/2022,11:00,72,Fall,Y,,,
1347,Feather-RM61,F6122,9,C,3,F6122_9_C_3,5/3/2022,11:00,70,Fall,Y,,,
1348,Feather-RM61,F6122,9,C,4,F6122_9_C_4,5/3/2022,11:00,71,Fall,Y,,,
1349,Feather-RM61,F6122,9,C,5,F6122_9_C_5,5/3/2022,11:00,76,Fall,Y,,,
1350,Feather-RM61,F6122,9,C,6,F6122_9_C_6,5/3/2022,11:00,74,Fall,Y,,,
1351,Feather-RM61,F6122,9,C,7,F6122_9_C_7,5/3/2022,11:00,78,Fall,Y,,,
1352,Feather-RM61,F6122,9,C,8,F6122_9_C_8,5/3/2022,11:00,73,Fall,Y,,,
1353,Feather-RM61,F6122,9,C,9,F6122_9_C_9,5/3/2022,11:00,72,Fall,Y,,,
1354,Feather-RM61,F6122,9,C,10,F6122_9_C_10,5/3/2022,11:00,76,Fall,Y,,,
1355,Feather-RM61,F6122,9,C,11,F6122_9_C_11,5/3/2022,11:00,77,Fall,Y,,,
1356,Feather-RM61,F6122,9,C,12,F6122_9_C_12,5/3/2022,11:00,76,Fall,Y,,,
1357,Feather-RM61,F6122,9,C,13,F6122_9_C_13,5/3/2022,11:00,75,Fall,Y,,,
1358,Feather-RM61,F6122,9,C,14,F6122_9_C_14,5/3/2022,11:00,89,Fall,Y,,,
1359,Feather-RM61,F6122,9,C,15,F6122_9_C_15,5/3/2022,11:00,73,Fall,Y,,,
1360,Feather-RM61,F6122,9,C,16,F6122_9_C_16,5/3/2022,11:00,81,Fall,Y,,,
1361,Feather-RM61,F6122,9,C,17,F6122_9_C_17,5/3/2022,11:00,75,Fall,Y,,,
1362,Feather-RM61,F6122,9,C,18,F6122_9_C_18,5/3/2022,11:00,86,Fall,Y,,,
1363,Feather-RM61,F6122,9,C,19,F6122_9_C_19,5/3/2022,11:00,82,Fall,Y,,,
1364,Feather-RM61,F6122,9,C,20,F6122_9_C_20,5/3/2022,11:00,74,Fall,Y,,,
1365,Feather-RM61,F6122,9,C,21,F6122_9_C_21,5/3/2022,11:00,73,Fall,Y,,,
1366,Feather-RM61,F6122,9,C,22,F6122_9_C_22,5/3/2022,11:00,80,Fall,Y,,,
1367,Feather-RM61,F6122,9,C,23,F6122_9_C_23,5/3/2022,11:00,83,Fall,Y,,,
1368,Feather-RM61,F6122,9,C,24,F6122_9_C_24,5/3/2022,11:00,71,Fall,Y,,,
1369,Feather-RM61,F6122,9,C,25,F6122_9_C_25,5/3/2022,11:00,78,Fall,Y,,,
1370,Feather-RM61,F6122,9,C,26,F6122_9_C_26,5/3/2022,11:00,85,Fall,Y,,,
1371,Feather-RM61,F6122,9,C,27,F6122_9_C_27,5/3/2022,11:00,74,Fall,Y,,,
1372,Feather-RM61,F6122,9,C,28,F6122_9_C_28,5/3/2022,11:00,75,Fall,Y,,,
1373,Feather-RM61,F6122,9,C,29,F6122_9_C_29,5/3/2022,12:38,75,Fall,Y,,,
1374,Feather-RM61,F6122,9,C,30,F6122_9_C_30,5/3/2022,12:38,83,Fall,Y,,,
1375,Feather-RM61,F6122,9,C,31,F6122_9_C_31,5/3/2022,12:38,81,Fall,Y,,,
1376,Feather-RM61,F6122,9,C,32,F6122_9_C_32,5/3/2022,12:38,82,Fall,Y,,,
1377,Feather-RM61,F6122,9,C,33,F6122_9_C_33,5/4/2022,10:25,75,Fall,Y,,,
1378,Feather-RM61,F6122,9,C,34,F6122_9_C_34,5/4/2022,10:25,75,Fall,Y,,,
1379,Feather-RM61,F6122,9,C,35,F6122_9_C_35,5/4/2022,10:25,74,Fall,Y,,,
1380,Feather-RM61,F6122,9,C,36,F6122_9_C_36,5/4/2022,10:25,89,Fall,Y,,,
1381,Feather-RM61,F6122,9,C,37,F6122_9_C_37,5/4/2022,10:25,72,Fall,Y,,,
1382,Feather-RM61,F6122,9,C,38,F6122_9_C_38,5/4/2022,10:25,81,Fall,Y,,,
1383,Feather-RM61,F6122,9,C,39,F6122_9_C_39,5/4/2022,10:25,80,Fall,Y,,,
1384,Feather-RM61,F6122,9,C,40,F6122_9_C_40,5/4/2022,10:25,81,Fall,Y,,,
1385,Feather-RM61,F6122,9,C,41,F6122_9_C_41,5/4/2022,10:25,81,Fall,Y,,,
1386,Feather-RM61,F6122,9,C,42,F6122_9_C_42,5/4/2022,10:25,73,Fall,Y,,,
1387,Feather-RM61,F6122,9,C,43,F6122_9_C_43,5/4/2022,10:25,87,Fall,Y,,,
1388,Feather-RM61,F6122,9,C,44,F6122_9_C_44,5/4/2022,10:25,71,Fall,Y,,,
1389,Feather-RM61,F6122,9,C,45,F6122_9_C_45,5/4/2022,10:25,84,Fall,Y,,,
1390,Feather-RM61,F6122,9,C,46,F6122_9_C_46,5/4/2022,10:25,83,Fall,Y,,,
1391,Feather-RM61,F6122,9,C,47,F6122_9_C_47,5/4/2022,10:25,85,Fall,Y,,,
1392,Feather-RM61,F6122,9,C,48,F6122_9_C_48,5/4/2022,10:25,78,Fall,Y,,,
1393,Feather-RM61,F6122,9,C,49,F6122_9_C_49,5/4/2022,10:25,77,Fall,Y,,,
1394,Feather-RM61,F6122,9,C,50,F6122_9_C_50,5/4/2022,10:25,84,Fall,Y,,,
1395,Feather-RM61,F6122,9,D,1,F6122_9_D_1,5/3/2022,11:11,92,Spring,Y,,,
1396,Feather-RM61,F6122,9,D,2,F6122_9_D_2,5/3/2022,11:11,90,Fall,Y,,,
1397,Feather-RM61,F6122,9,D,3,F6122_9_D_3,5/3/2022,11:11,91,Fall,Y,,,
1398,Feather-RM61,F6122,9,D,4,F6122_9_D_4,5/4/2022,10:42,100,Spring,Y,,,
1399,Feather-RM61,F6122,9,D,5,F6122_9_D_5,5/4/2022,10:42,91,Fall,Y,,,
1400,Feather-RM61,F6122,9,D,6,F6122_9_D_6,5/6/2022,10:30,90,Fall,Y,,,
1401,Feather-RM61,F6122,9,D,7,F6122_9_D_7,5/6/2022,10:30,93,Fall,Y,,,
1402,Feather-RM61,F6122,9,D,8,F6122_9_D_8,5/10/2022,13:24,91,Fall,Y,,,
1403,Feather-RM61,F6122,9,D,9,F6122_9_D_9,5/10/2022,13:24,90,Fall,Y,,,
1404,Feather-RM61,F6122,9,D,10,F6122_9_D_10,5/10/2022,13:24,91,Fall,Y,,,
1405,Feather-RM61,F6122,9,D,11,F6122_9_D_11,5/10/2022,13:24,91,CHNF,Y,,,
1406,Feather-RM61,F6122,9,D,12,F6122_9_D_12,5/10/2022,13:24,96,CHNS,Y,,,
1407,Feather-RM61,F6122,9,D,13,F6122_9_D_13,5/10/2022,13:24,95,CHNF,Y,,,
1408,Feather-RM61,F6122,9,D,14,F6122_9_D_14,5/10/2022,13:24,92,CHNF,Y,,,
1409,Feather-RM61,F6122,9,D,15,F6122_9_D_15,5/11/2022,14:50,94,CHNF,Y,,,
1410,Feather-RM61,F6122,9,D,16,F6122_9_D_16,5/11/2022,14:50,92,CHNF,Y,,,
1411,Feather-RM61,F6122,9,D,17,F6122_9_D_17,5/11/2022,14:50,94,CHNF,Y,,,
1412,Feather-RM61,F6122,9,D,18,F6122_9_D_18,5/11/2022,14:50,94,CHNF,Y,,,
1413,Feather-RM61,F6122,9,D,19,F6122_9_D_19,5/11/2022,14:50,90,CHNF,Y,,,
1414,Feather-RM61,F6122,9,D,20,F6122_9_D_20,5/12/2022,12:30,92,Fall,Y,,,
1415,Feather-RM61,F6122,9,D,21,F6122_9_D_21,5/12/2022,12:30,92,Fall,Y,,,
1416,Feather-RM61,F6122,9,D,22,F6122_9_D_22,5/12/2022,12:30,90,Fall,Y,,,
1417,Feather-RM61,F6122,9,D,23,F6122_9_D_23,5/12/2022,12:30,92,Fall,Y,,,
1418,Feather-RM61,F6122,9,D,24,F6122_9_D_24,5/12/2022,12:30,90,Fall,Y,,,
1419,Feather-RM61,F6122,9,D,25,F6122_9_D_25,5/12/2022,12:30,93,Fall,Y,,,
1420,Feather-RM61,F6122,9,D,26,F6122_9_D_26,5/12/2022,12:30,94,Fall,Y,,,
1421,Feather-RM61,F6122,9,D,27,F6122_9_D_27,5/12/2022,12:30,95,Fall,Y,,,
1422,Feather-RM61,F6122,9,D,28,F6122_9_D_28,5/12/2022,12:30,93,Fall,Y,,,
1423,Feather-RM61,F6122,9,D,29,F6122_9_D_29,5/12/2022,12:30,90,Fall,Y,,,
1424,Feather-RM61,F6122,9,D,30,F6122_9_D_30,5/12/2022,12:30,97,Fall,Y,,,
1425,Feather-RM61,F6122,9,D,31,F6122_9_D_31,5/12/2022,12:30,96,Fall,Y,,,
1426,Feather-RM61,F6122,9,D,32,F6122_9_D_32,5/12/2022,12:30,95,Fall,Y,,,
1427,Feather-RM61,F6122,9,D,33,F6122_9_D_33,5/12/2022,12:30,91,Fall,Y,,,
1428,Feather-RM61,F6122,9,D,34,F6122_9_D_34,5/12/2022,12:30,94,Fall,Y,,,
1429,Feather-RM61,F6122,9,D,35,F6122_9_D_35,5/12/2022,12:30,94,Fall,Y,,,
1430,Feather-RM61,F6122,9,D,36,F6122_9_D_36,5/13/2022,12:50,95,Fall,Y,,,
1431,Feather-RM61,F6122,9,D,37,F6122_9_D_37,5/13/2022,12:50,91,Fall,Y,,,
1432,Feather-RM61,F6122,9,D,38,F6122_9_D_38,5/13/2022,12:50,90,Fall,Y,,,
1433,Feather-RM61,F6122,9,D,39,F6122_9_D_39,5/13/2022,12:50,90,Fall,Y,,,
1434,Feather-RM61,F6122,9,D,40,F6122_9_D_40,5/13/2022,12:50,93,Fall,Y,,,
1435,Feather-RM61,F6122,9,D,41,F6122_9_D_41,5/13/2022,12:50,100,Spring,Y,,,
1436,Feather-RM61,F6122,10,B,1,F6122_10_B_1,5/18/2022,13:15,69,Fall,Y,,,
1437,Feather-RM61,F6122,10,C,1,F6122_10_C_1,5/17/2022,11:32,85,Fall,Y,,,
1438,Feather-RM61,F6122,10,C,2,F6122_10_C_2,5/17/2022,11:34,84,Fall,Y,,,
1439,Feather-RM61,F6122,10,C,3,F6122_10_C_3,5/17/2022,11:37,87,Fall,Y,,,
1440,Feather-RM61,F6122,10,C,4,F6122_10_C_4,5/17/2022,11:40,83,Fall,Y,,,
1441,Feather-RM61,F6122,10,C,5,F6122_10_C_5,5/17/2022,11:42,81,Fall,Y,,,?
1442,Feather-RM61,F6122,10,C,6,F6122_10_C_6,5/17/2022,11:44,88,Fall,Y,,,
1443,Feather-RM61,F6122,10,C,7,F6122_10_C_7,5/17/2022,11:48,86,Fall,Y,,,
1444,Feather-RM61,F6122,10,C,8,F6122_10_C_8,5/17/2022,11:49,83,Fall,Y,,,
1445,Feather-RM61,F6122,10,C,9,F6122_10_C_9,5/17/2022,11:50,81,Fall,Y,,,
1446,Feather-RM61,F6122,10,C,10,F6122_10_C_10,5/17/2022,11:54,82,Fall,Y,,,
1447,Feather-RM61,F6122,10,C,11,F6122_10_C_11,5/17/2022,11:55,82,Fall,Y,,,
1448,Feather-RM61,F6122,10,C,12,F6122_10_C_12,5/17/2022,11:56,72,Fall,Y,,,
1449,Feather-RM61,F6122,10,C,13,F6122_10_C_13,5/17/2022,11:58,78,Fall,Y,,,
1450,Feather-RM61,F6122,10,C,14,F6122_10_C_14,5/17/2022,12:00,77,Fall,Y,,,
1451,Feather-RM61,F6122,10,C,15,F6122_10_C_15,5/17/2022,12:01,75,Fall,Y,Mortality,,
1452,Feather-RM61,F6122,10,C,16,F6122_10_C_16,5/18/2022,13:15,83,Fall,Y,,,
1453,Feather-RM61,F6122,10,C,17,F6122_10_C_17,5/18/2022,13:15,86,Fall,Y,,,
1454,Feather-RM61,F6122,10,C,18,F6122_10_C_18,5/18/2022,13:15,84,Fall,Y,,,
1455,Feather-RM61,F6122,10,C,19,F6122_10_C_19,5/18/2022,13:15,86,Fall,Y,,,
1456,Feather-RM61,F6122,10,C,20,F6122_10_C_20,5/18/2022,13:15,82,Fall,Y,,,
1457,Feather-RM61,F6122,10,C,21,F6122_10_C_21,5/18/2022,13:15,87,Fall,Y,,,
1458,Feather-RM61,F6122,10,C,22,F6122_10_C_22,5/18/2022,13:15,90,Fall,Y,,,
1459,Feather-RM61,F6122,10,C,23,F6122_10_C_23,5/18/2022,13:15,81,Fall,Y,,,
1460,Feather-RM61,F6122,10,C,24,F6122_10_C_24,5/18/2022,13:15,82,Fall,Y,,,
1461,Feather-RM61,F6122,10,C,25,F6122_10_C_25,5/18/2022,13:15,77,Fall,Y,,,
1462,Feather-RM61,F6122,10,C,26,F6122_10_C_26,5/18/2022,13:15,84,Fall,Y,,,
1463,Feather-RM61,F6122,10,C,27,F6122_10_C_27,5/18/2022,13:15,79,Fall,Y,,,
1464,Feather-RM61,F6122,10,C,28,F6122_10_C_28,5/18/2022,13:15,85,Fall,Y,,,
1465,Feather-RM61,F6122,10,C,29,F6122_10_C_29,5/18/2022,13:15,75,Fall,Y,,,
1466,Feather-RM61,F6122,10,C,30,F6122_10_C_30,5/18/2022,13:15,80,Fall,Y,,,
1467,Feather-RM61,F6122,10,C,31,F6122_10_C_31,5/18/2022,13:15,77,Fall,Y,,,
1468,Feather-RM61,F6122,10,C,32,F6122_10_C_32,5/18/2022,13:15,87,Fall,Y,,,
1469,Feather-RM61,F6122,10,C,33,F6122_10_C_33,5/18/2022,13:15,89,Fall,Y,,,
1470,Feather-RM61,F6122,10,C,34,F6122_10_C_34,5/18/2022,13:15,85,Fall,Y,,,
1471,Feather-RM61,F6122,10,C,35,F6122_10_C_35,5/19/2022,11:55,86,Fall,Y,,,
1472,Feather-RM61,F6122,10,C,36,F6122_10_C_36,5/19/2022,11:55,80,Fall,Y,,,
1473,Feather-RM61,F6122,10,C,37,F6122_10_C_37,5/19/2022,11:55,89,Fall,Y,,,
1474,Feather-RM61,F6122,10,C,38,F6122_10_C_38,5/19/2022,11:55,79,Fall,Y,Mortality,,
1475,Feather-RM61,F6122,10,C,39,F6122_10_C_39,5/19/2022,11:55,73,Fall,Y,,,
1476,Feather-RM61,F6122,10,C,40,F6122_10_C_40,5/19/2022,11:55,84,Fall,Y,,,
1477,Feather-RM61,F6122,10,C,41,F6122_10_C_41,5/19/2022,11:55,85,Fall,Y,,,
1478,Feather-RM61,F6122,10,C,42,F6122_10_C_42,5/19/2022,11:55,85,Fall,Y,,,
1479,Feather-RM61,F6122,10,C,43,F6122_10_C_43,5/20/2022,13:00,75,Fall,Y,Mortality,,
1480,Feather-RM61,F6122,10,C,44,F6122_10_C_44,5/20/2022,13:00,84,Fall,Y,,,
1481,Feather-RM61,F6122,10,C,45,F6122_10_C_45,5/20/2022,13:00,84,Fall,Y,,,
1482,Feather-RM61,F6122,10,C,46,F6122_10_C_46,5/20/2022,13:00,85,Fall,Y,,,
1483,Feather-RM61,F6122,10,C,47,F6122_10_C_47,5/20/2022,13:00,80,Fall,Y,,,
1484,Feather-RM61,F6122,10,C,48,F6122_10_C_48,5/20/2022,13:00,72,Fall,Y,,,
1485,Feather-RM61,F6122,10,C,49,F6122_10_C_49,5/20/2022,13:00,71,Fall,Y,,,
1486,Feather-RM61,F6122,10,C,50,F6122_10_C_50,5/20/2022,13:20,81,Fall,Y,,,
1487,Feather-RM61,F6122,10,D,1,F6122_10_D_1,5/17/2022,13:30,90,Fall,Y,,,
1488,Feather-RM61,F6122,10,D,2,F6122_10_D_2,5/17/2022,11:30,98,Fall,Y,,,
1489,Feather-RM61,F6122,10,D,3,F6122_10_D_3,5/17/2022,11:39,90,Fall,Y,,,
1490,Feather-RM61,F6122,10,D,4,F6122_10_D_4,5/18/2022,11:47,98,Fall,Y,,,
1491,Feather-RM61,F6122,10,D,5,F6122_10_D_5,5/18/2022,14:00,96,Fall,Y,,,
1492,Feather-RM61,F6122,10,D,6,F6122_10_D_6,5/18/2022,14:00,95,Fall,Y,,,
1493,Feather-RM61,F6122,10,D,7,F6122_10_D_7,5/18/2022,14:00,98,Fall,Y,,,
1494,Feather-RM61,F6122,10,D,8,F6122_10_D_8,5/18/2022,14:00,101,Fall,Y,,,
1495,Feather-RM61,F6122,10,D,9,F6122_10_D_9,5/18/2022,14:00,97,Fall,Y,,,
1496,Feather-RM61,F6122,10,D,10,F6122_10_D_10,5/19/2022,12:00,91,Fall,Y,Mortality,,
1497,Feather-RM61,F6122,10,D,11,F6122_10_D_11,5/19/2022,12:00,93,Fall,Y,Mortality,,
1498,Feather-RM61,F6122,10,D,12,F6122_10_D_12,5/19/2022,12:00,100,Fall,Y,Mortality,,
1499,Feather-RM61,F6122,10,D,13,F6122_10_D_13,5/19/2022,12:00,94,Fall,Y,Mortality,,
1500,Feather-RM61,F6122,10,D,14,F6122_10_D_14,5/19/2022,12:00,95,Fall,Y,Mortality,,
1501,Feather-RM61,F6122,10,D,15,F6122_10_D_15,5/19/2022,13:00,92,Fall,Y,Mortality,,
1502,Feather-RM61,F6122,10,D,16,F6122_10_D_16,5/20/2022,n/r,91,Fall,Y,,,
1503,Feather-RM61,F6122,10,D,17,F6122_10_D_17,5/20/2022,n/r,103,Spring,Y,,,
1504,Feather-RM61,F6122,10,D,18,F6122_10_D_18,5/20/2022,n/r,102,Fall,Y,,,
1505,Feather-RM61,F6122,10,D,19,F6122_10_D_19,5/20/2022,n/r,94,Fall,Y,,,
1506,Feather-RM61,F6122,10,D,20,F6122_10_D_20,5/20/2022,n/r,92,Fall,Y,,,
1507,Feather-RM61,F6122,10,D,21,F6122_10_D_21,5/25/2022,12:55,93,Fall,Y,Mortality,,
1508,Feather-RM61,F6122,10,D,22,F6122_10_D_22,5/25/2022,12:58,97,Fall,Y,Mortality,,
1509,Feather-RM61,F6122,10,D,23,F6122_10_D_23,5/25/2022,1:00,93,Fall,Y,Mortality,,
1510,Feather-RM61,F6122,10,D,24,F6122_10_D_24,n/r,n/r,96,Fall,Y,,,
1511,Feather-RM61,F6122,10,D,25,F6122_10_D_25,5/26/2022,9:00,93,Fall,Y,Vials not frozen until 6/6,,
1512,Feather-RM61,F6122,10,D,26,F6122_10_D_26,5/26/2022,9:00,102,Fall,Y,Vials not frozen until 6/6,,
1513,Feather-RM61,F6122,10,D,27,F6122_10_D_27,5/27/2022,12:00,95,Fall,Y,,,
1514,Feather-RM61,F6122,10,D,28,F6122_10_D_28,5/27/2022,12:15,97,Fall,Y,,,
1515,Knights Landing,KNL,1,A,1,KNL_1_A_1,1/10/2022,10:39,37,Fall,N,,,
1516,Knights Landing,KNL,1,A,2,KNL_1_A_2,1/10/2022,10:47,40,Fall,N,,,
1517,Knights Landing,KNL,1,A,3,KNL_1_A_3,1/10/2022,10:56,36,Fall,N,,,
1518,Knights Landing,KNL,1,A,4,KNL_1_A_4,1/10/2022,11:21,40,Fall,N,,,
1519,Knights Landing,KNL,1,A,5,KNL_1_A_5,1/10/2022,10:50,38,Fall,N,,,
1520,Knights Landing,KNL,1,A,6,KNL_1_A_6,1/10/2022,10:43,39,Fall,N,,,
1521,Knights Landing,KNL,1,A,7,KNL_1_A_7,1/10/2022,11:23,38,Fall,N,,,
1522,Knights Landing,KNL,1,A,8,KNL_1_A_8,1/10/2022,11:34,38,Fall,N,,,
1523,Knights Landing,KNL,1,A,9,KNL_1_A_9,1/10/2022,11:26,36,Fall,N,,,
1524,Knights Landing,KNL,1,A,10,KNL_1_A_10,1/10/2022,11:30,35,Fall,N,,,
1525,Knights Landing,KNL,1,B,2,KNL_1_B_2,1/10/2022,11:05,64,Winter,N,,,
1526,Knights Landing,KNL,1,C,1,KNL_1_C_1,1/11/2022,10:40,78,Winter,N,,,
1527,Knights Landing,KNL,2,A,1,KNL_2_A_1,1/24/2022,10:50,37,Fall,N,,,
1528,Knights Landing,KNL,2,A,2,KNL_2_A_2,1/24/2022,10:50,40,Fall,N,,,
1529,Knights Landing,KNL,2,A,3,KNL_2_A_3,1/24/2022,10:50,39,Fall,N,,,
1530,Knights Landing,KNL,2,A,4,KNL_2_A_4,1/24/2022,10:50,36,Fall,N,,,
1531,Knights Landing,KNL,2,A,5,KNL_2_A_5,1/24/2022,10:50,38,Fall,N,,,
1532,Knights Landing,KNL,2,A,6,KNL_2_A_6,1/24/2022,11:00,43,Fall,N,,,
1533,Knights Landing,KNL,2,A,7,KNL_2_A_7,1/24/2022,11:00,39,Fall,N,,,
1534,Knights Landing,KNL,2,A,8,KNL_2_A_8,1/24/2022,11:00,39,Fall,N,,,
1535,Knights Landing,KNL,2,A,9,KNL_2_A_9,1/24/2022,11:00,33,Fall,N,,,
1536,Knights Landing,KNL,2,A,10,KNL_2_A_10,1/24/2022,11:00,39,Fall,N,,,
1537,Knights Landing,KNL22,7,C,1,KNL22_7_C_1,4/4/2022,10:15,85,Spring,Y,,,
1538,Knights Landing,KNL22,7,C,2,KNL22_7_C_2,4/4/2022,10:21,82,Spring,Y,,,
1539,Knights Landing,KNL22,7,C,3,KNL22_7_C_3,4/4/2022,10:24,79,Spring,Y,,,
1540,Knights Landing,KNL22,7,C,4,KNL22_7_C_4,4/4/2022,10:28,69,Fall,Y,,,
1541,Knights Landing,KNL22,7,C,5,KNL22_7_C_5,4/4/2022,10:32,79,Spring,Y,,,
1542,Knights Landing,KNL22,7,C,6,KNL22_7_C_6,4/5/2022,10:40,84,Spring,Y,,,
1543,Knights Landing,KNL22,7,D,1,KNL22_7_D_1,4/5/2022,10:29,87,Spring,Y,,,
1544,Knights Landing,KNL,10,C,3,KNL22_10_C_3,5/16/2022,10:42,80,Fall,Y,,,
1545,Knights Landing,KNL,10,D,1,KNL22_10_D_1,5/16/2022,10:47,88,Fall,Y,,,
1546,Mill,MIL22,3,A,1,MIL22_3_A_1,2/10/2022,11:52,36,n/r,N,Not stored at proper temp,,
1547,Mill,MIL22,3,A,2,MIL22_3_A_2,2/10/2022,11:56,38,n/r,N,Not stored at proper temp,,
1548,Mill,MIL22,3,A,3,MIL22_3_A_3,2/10/2022,11:59,37,n/r,N,Not stored at proper temp,,
1549,Mill,MIL22,3,A,4,MIL22_3_A_4,2/10/2022,12:02,35,n/r,N,Not stored at proper temp,,
