location_code,sample_event_number,first_sample_date,sample_bin_code,min_fork_length,max_fork_length,expected_number_of_samples
KNL,9,2022-05-02,D,85,105,10
KNL,9,2022-05-02,D,85,105,10
KNL,9,2022-05-02,D,85,105,10
KNL,9,2022-05-02,D,85,105,10
KNL,9,2022-05-02,D,85,105,10
KNL,9,2022-05-02,D,85,105,10
KNL,9,2022-05-02,D,85,105,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,C,65,85,10
KNL,10,2022-05-16,D,85,105,10
KNL,10,2022-05-16,D,85,105,10
KNL,10,2022-05-16,D,85,105,10
KNL,10,2022-05-16,D,85,105,10
KNL,10,2022-05-16,D,85,105,10
KNL,10,2022-05-16,D,85,105,10
KNL,10,2022-05-16,D,85,105,10
KNL,10,2022-05-16,D,85,105,10
KNL,10,2022-05-16,D,85,105,10
KNL,10,2022-05-16,D,85,105,10
MIL,3,2022-02-07,A,25,45,8
MIL,3,2022-02-07,A,25,45,8
MIL,3,2022-02-07,A,25,45,8
MIL,3,2022-02-07,A,25,45,8
MIL,3,2022-02-07,A,25,45,8
MIL,3,2022-02-07,A,25,45,8
MIL,3,2022-02-07,A,25,45,8
MIL,3,2022-02-07,A,25,45,8
MIL,3,2022-02-07,B,45,65,8
MIL,3,2022-02-07,B,45,65,8
MIL,3,2022-02-07,B,45,65,8
MIL,3,2022-02-07,B,45,65,8
MIL,3,2022-02-07,B,45,65,8
MIL,3,2022-02-07,B,45,65,8
MIL,3,2022-02-07,B,45,65,8
MIL,3,2022-02-07,B,45,65,8
MIL,4,2022-02-21,A,25,45,8
MIL,4,2022-02-21,A,25,45,8
MIL,4,2022-02-21,A,25,45,8
MIL,4,2022-02-21,A,25,45,8
MIL,4,2022-02-21,A,25,45,8
MIL,4,2022-02-21,A,25,45,8
MIL,4,2022-02-21,A,25,45,8
MIL,4,2022-02-21,A,25,45,8
MIL,4,2022-02-21,B,45,65,8
MIL,4,2022-02-21,B,45,65,8
MIL,4,2022-02-21,B,45,65,8
MIL,4,2022-02-21,B,45,65,8
MIL,4,2022-02-21,B,45,65,8
MIL,4,2022-02-21,B,45,65,8
MIL,4,2022-02-21,B,45,65,8
MIL,4,2022-02-21,B,45,65,8
MIL,5,2022-03-07,A,25,45,8
MIL,5,2022-03-07,A,25,45,8
MIL,5,2022-03-07,A,25,45,8
MIL,5,2022-03-07,A,25,45,8
MIL,5,2022-03-07,A,25,45,8
MIL,5,2022-03-07,A,25,45,8
MIL,5,2022-03-07,A,25,45,8
MIL,5,2022-03-07,A,25,45,8
MIL,5,2022-03-07,B,45,65,8
MIL,5,2022-03-07,B,45,65,8
MIL,5,2022-03-07,B,45,65,8
MIL,5,2022-03-07,B,45,65,8
MIL,5,2022-03-07,B,45,65,8
MIL,5,2022-03-07,B,45,65,8
MIL,5,2022-03-07,B,45,65,8
MIL,5,2022-03-07,B,45,65,8
MIL,5,2022-03-07,C,65,85,8
MIL,5,2022-03-07,C,65,85,8
MIL,5,2022-03-07,C,65,85,8
MIL,5,2022-03-07,C,65,85,8
MIL,5,2022-03-07,C,65,85,8
MIL,5,2022-03-07,C,65,85,8
MIL,5,2022-03-07,C,65,85,8
MIL,5,2022-03-07,C,65,85,8
MIL,6,2022-03-21,A,25,45,8
MIL,6,2022-03-21,A,25,45,8
MIL,6,2022-03-21,A,25,45,8
MIL,6,2022-03-21,A,25,45,8
MIL,6,2022-03-21,A,25,45,8
MIL,6,2022-03-21,A,25,45,8
MIL,6,2022-03-21,A,25,45,8
MIL,6,2022-03-21,A,25,45,8
MIL,6,2022-03-21,B,45,65,8
MIL,6,2022-03-21,B,45,65,8
MIL,6,2022-03-21,B,45,65,8
MIL,6,2022-03-21,B,45,65,8
MIL,6,2022-03-21,B,45,65,8
MIL,6,2022-03-21,B,45,65,8
MIL,6,2022-03-21,B,45,65,8
MIL,6,2022-03-21,B,45,65,8
MIL,6,2022-03-21,C,65,85,8
MIL,6,2022-03-21,C,65,85,8
MIL,6,2022-03-21,C,65,85,8
MIL,6,2022-03-21,C,65,85,8
MIL,6,2022-03-21,C,65,85,8
MIL,6,2022-03-21,C,65,85,8
MIL,6,2022-03-21,C,65,85,8
MIL,6,2022-03-21,C,65,85,8
MIL,7,2022-04-04,A,25,45,8
MIL,7,2022-04-04,A,25,45,8
MIL,7,2022-04-04,A,25,45,8
MIL,7,2022-04-04,A,25,45,8
MIL,7,2022-04-04,A,25,45,8
MIL,7,2022-04-04,A,25,45,8
MIL,7,2022-04-04,A,25,45,8
MIL,7,2022-04-04,A,25,45,8
MIL,7,2022-04-04,B,45,65,8
MIL,7,2022-04-04,B,45,65,8
MIL,7,2022-04-04,B,45,65,8
MIL,7,2022-04-04,B,45,65,8
MIL,7,2022-04-04,B,45,65,8
MIL,7,2022-04-04,B,45,65,8
MIL,7,2022-04-04,B,45,65,8
MIL,7,2022-04-04,B,45,65,8
MIL,7,2022-04-04,C,65,85,8
MIL,7,2022-04-04,C,65,85,8
MIL,7,2022-04-04,C,65,85,8
MIL,7,2022-04-04,C,65,85,8
MIL,7,2022-04-04,C,65,85,8
MIL,7,2022-04-04,C,65,85,8
MIL,7,2022-04-04,C,65,85,8
MIL,7,2022-04-04,C,65,85,8
MIL,7,2022-04-04,D,85,105,8
MIL,7,2022-04-04,D,85,105,8
MIL,7,2022-04-04,D,85,105,8
MIL,7,2022-04-04,D,85,105,8
MIL,7,2022-04-04,D,85,105,8
MIL,7,2022-04-04,D,85,105,8
MIL,7,2022-04-04,D,85,105,8
MIL,7,2022-04-04,D,85,105,8
MIL,8,2022-04-18,A,25,45,8
MIL,8,2022-04-18,A,25,45,8
MIL,8,2022-04-18,A,25,45,8
MIL,8,2022-04-18,A,25,45,8
MIL,8,2022-04-18,A,25,45,8
MIL,8,2022-04-18,A,25,45,8
MIL,8,2022-04-18,A,25,45,8
MIL,8,2022-04-18,A,25,45,8
MIL,8,2022-04-18,B,45,65,8
MIL,8,2022-04-18,B,45,65,8
MIL,8,2022-04-18,B,45,65,8
MIL,8,2022-04-18,B,45,65,8
MIL,8,2022-04-18,B,45,65,8
MIL,8,2022-04-18,B,45,65,8
MIL,8,2022-04-18,B,45,65,8
MIL,8,2022-04-18,B,45,65,8
MIL,8,2022-04-18,C,65,85,8
MIL,8,2022-04-18,C,65,85,8
MIL,8,2022-04-18,C,65,85,8
MIL,8,2022-04-18,C,65,85,8
MIL,8,2022-04-18,C,65,85,8
MIL,8,2022-04-18,C,65,85,8
MIL,8,2022-04-18,C,65,85,8
MIL,8,2022-04-18,C,65,85,8
MIL,8,2022-04-18,D,85,105,8
MIL,8,2022-04-18,D,85,105,8
MIL,8,2022-04-18,D,85,105,8
MIL,8,2022-04-18,D,85,105,8
MIL,8,2022-04-18,D,85,105,8
MIL,8,2022-04-18,D,85,105,8
MIL,8,2022-04-18,D,85,105,8
MIL,8,2022-04-18,D,85,105,8
MIL,9,2022-05-02,A,25,45,8
MIL,9,2022-05-02,A,25,45,8
MIL,9,2022-05-02,A,25,45,8
MIL,9,2022-05-02,A,25,45,8
MIL,9,2022-05-02,A,25,45,8
MIL,9,2022-05-02,A,25,45,8
MIL,9,2022-05-02,A,25,45,8
MIL,9,2022-05-02,A,25,45,8
MIL,9,2022-05-02,B,45,65,8
MIL,9,2022-05-02,B,45,65,8
MIL,9,2022-05-02,B,45,65,8
MIL,9,2022-05-02,B,45,65,8
MIL,9,2022-05-02,B,45,65,8
MIL,9,2022-05-02,B,45,65,8
MIL,9,2022-05-02,B,45,65,8
MIL,9,2022-05-02,B,45,65,8
MIL,9,2022-05-02,C,65,85,8
MIL,9,2022-05-02,C,65,85,8
MIL,9,2022-05-02,C,65,85,8
MIL,9,2022-05-02,C,65,85,8
MIL,9,2022-05-02,C,65,85,8
MIL,9,2022-05-02,C,65,85,8
MIL,9,2022-05-02,C,65,85,8
MIL,9,2022-05-02,C,65,85,8
MIL,9,2022-05-02,D,85,105,8
MIL,9,2022-05-02,D,85,105,8
MIL,9,2022-05-02,D,85,105,8
MIL,9,2022-05-02,D,85,105,8
MIL,9,2022-05-02,D,85,105,8
MIL,9,2022-05-02,D,85,105,8
MIL,9,2022-05-02,D,85,105,8
MIL,9,2022-05-02,D,85,105,8
MIL,10,2022-05-16,A,25,45,8
MIL,10,2022-05-16,A,25,45,8
MIL,10,2022-05-16,A,25,45,8
MIL,10,2022-05-16,A,25,45,8
MIL,10,2022-05-16,A,25,45,8
MIL,10,2022-05-16,A,25,45,8
MIL,10,2022-05-16,A,25,45,8
MIL,10,2022-05-16,A,25,45,8
MIL,10,2022-05-16,B,45,65,8
MIL,10,2022-05-16,B,45,65,8
MIL,10,2022-05-16,B,45,65,8
MIL,10,2022-05-16,B,45,65,8
MIL,10,2022-05-16,B,45,65,8
MIL,10,2022-05-16,B,45,65,8
MIL,10,2022-05-16,B,45,65,8
MIL,10,2022-05-16,B,45,65,8
MIL,10,2022-05-16,C,65,85,8
MIL,10,2022-05-16,C,65,85,8
MIL,10,2022-05-16,C,65,85,8
MIL,10,2022-05-16,C,65,85,8
MIL,10,2022-05-16,C,65,85,8
MIL,10,2022-05-16,C,65,85,8
MIL,10,2022-05-16,C,65,85,8
MIL,10,2022-05-16,C,65,85,8
MIL,10,2022-05-16,D,85,105,8
MIL,10,2022-05-16,D,85,105,8
MIL,10,2022-05-16,D,85,105,8
MIL,10,2022-05-16,D,85,105,8
MIL,10,2022-05-16,D,85,105,8
MIL,10,2022-05-16,D,85,105,8
MIL,10,2022-05-16,D,85,105,8
MIL,10,2022-05-16,D,85,105,8
